kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
taman,Taman Nasional Baluran,-7.8363697,114.3808459,"Taman Nasional Baluran, Situbondo, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Situbondo,"Taman Nasional Baluran, Situbondo, Jawa Timur",gambar_wisata/Taman_Nasional_Baluran,taman nasional baluran salah taman nasional indonesia terletak wilayah banyuputih situbondo jawa timur indonesia namanya diambil nama gunung daerah gunung baluran
taman,Taman Nasional Bantimurung,-4.8683732,119.6930821,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Pangkajene dan Kepulauan,"Taman Nasional Bantimurung, Pangkajene dan Kepulauan, Sulawesi Selatan",gambar_wisata/Taman_Nasional_Bantimurung,taman nasional bantimurung bulusaraung disingkat babul taman nasional kawasan konservasi berdasarkan surat keputusan menteri kehutanan nomor menhut tanggal oktober babul memiliki luas admnistratif pemerintahan mencakup wilayah kabupaten berbatasan kabupaten maros kabupaten pangkep kabupaten bone sulawesi selatan
taman,Taman Nasional Bantimurung Bulusaraung,-4.8683732,119.6930821,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Pangkajene dan Kepulauan,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan",gambar_wisata/Taman_Nasional_Bantimurung_Bulusaraung,taman nasional bantimurung bulusaraung disingkat babul taman nasional kawasan konservasi berdasarkan surat keputusan menteri kehutanan nomor menhut tanggal oktober babul memiliki luas admnistratif pemerintahan mencakup wilayah kabupaten berbatasan kabupaten maros kabupaten pangkep kabupaten bone sulawesi selatan
taman,Taman Nasional Batang Gadis,0.8899134,99.3400377,"Taman Nasional Batang Gadis, Mandailing Natal, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Mandailing Natal,"Taman Nasional Batang Gadis, Mandailing Natal, Sumatera Utara",gambar_wisata/Taman_Nasional_Batang_Gadis,taman nasional batang gadis disingkat tnbg taman nasional terletak kabupaten mandailing natal sumatera utara taman nasional batang gadis menempati lahan seluas hektare
taman,Taman Nasional Berbak,-1.4093264,104.2228031,"Taman Nasional Berbak, Tanjung Jabung Timur, Jambi, Sumatera, Indonesia",Jambi,Tanjung Jabung Timur,"Taman Nasional Berbak, Tanjung Jabung Timur, Jambi",gambar_wisata/Taman_Nasional_Berbak,taman nasional berbak disingkat berbak taman nasional terletak kabupaten tanjung jabung timur kabupaten muaro jambi provinsi jambi taman nasional berbak kawasan pelestarian alam konservasi hutan rawa terluas asia tenggara terjamah eksploitasi manusia
taman,Taman Nasional Bogani Nani Wartabone,0.5810207,123.549791,"Taman Nasional Bogani Nani Wartabone, Bolaang Mongondow Utara, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Bolaang Mongondow Utara,"Taman Nasional Bogani Nani Wartabone, Bolaang Mongondow Utara, Sulawesi Utara",gambar_wisata/Taman_Nasional_Bogani_Nani_Wartabone,taman nasional bogani nani wartabone salah taman nasional indonesia penetapannya resmi berlaku
taman,Taman Nasional Bromo Tengger Semeru,-8.0254422,112.949168,"Taman Nasional Bromo Tengger Semeru, Kabupaten Malang, Jawa Timur, Jawa, 67254, Indonesia",Jawa Timur,Kabupaten Malang,"Taman Nasional Bromo Tengger Semeru, Kabupaten Malang, Jawa Timur",gambar_wisata/Taman_Nasional_Bromo_Tengger_Semeru,taman nasional bromo tengger semeru kawasan pegunungan jawa timur indonesia terletak wilayah administratif kabupaten probolinggo kabupaten pasuruan kabupaten malang kabupaten lumajang taman bentangan barat timurnya kilometer utara selatannya ditetapkan luas wilayahnya
taman,Taman Nasional Bukit Baka Bukit Raya,-0.7158521,112.5860848,"Taman Nasional Bukit Baka Bukit Raya, Katingan, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Katingan,"Taman Nasional Bukit Baka Bukit Raya, Katingan, Kalimantan Tengah",gambar_wisata/Taman_Nasional_Bukit_Baka_Bukit_Raya,bukit raya gunung raya gunung terletak kabupaten katingan provinsi kalimantan gunung gunung tertinggi kalimantan masuk wilayah indonesia
taman,Taman Nasional Bukit Barisan Selatan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung",gambar_wisata/Taman_Nasional_Bukit_Barisan_Selatan,taman nasional bukit barisan selatan disingkat tnbbs taman nasional melindungi hutan hujan tropis pulau sumatra beserta kekayaan alam hayati dimilikinya unesco menjadikan taman nasional bukit barisan selatan taman nasional gunung leuser tamana nasional kerinci seblat warisan dunia warisan hutan hujan tropis sumatra
taman,Taman Nasional Bunaken,1.6732183,124.758243,"Taman Nasional Bunaken, Minahasa Utara, Sulawesi Utara, Sulawesi, 95231, Indonesia",Sulawesi Utara,Minahasa Utara,"Taman Nasional Bunaken, Minahasa Utara, Sulawesi Utara",gambar_wisata/Taman_Nasional_Bunaken,sulawesi utara disingkat sulut salah provinsi terletak ujung utara pulau sulawesi indonesia kota terletak kota manado sulawesi utara sulut berbatasan laut maluku samudra pasifik sebelah timur laut maluku teluk tomini sebelah selatan laut sulawesi provinsi gorontalo sebelah barat provinsi davao occidental sebelah utara
taman,Taman Nasional Halmahera,0.5894491,127.7387051,"Taman Nasional Aketajawe Lolobata, Halmahera Tengah, Maluku Utara, Maluku, Indonesia",Maluku Utara,Halmahera Tengah,"Taman Nasional Halmahera, Halmahera Tengah, Maluku Utara",gambar_wisata/Taman_Nasional_Halmahera,kabupaten halmahera utara salah kabupaten provinsi maluku utara indonesia kota kabupaten halmahera utara kecamatan tobelo
taman,Taman Nasional Karimunjawa,-5.7970834,110.31,"Taman Nasional Karimunjawa, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Jawa,"Taman Nasional Karimunjawa, Jawa, Jawa Tengah",gambar_wisata/Taman_Nasional_Karimunjawa,jawa diakronimkan jateng wilayah provinsi indonesia terletak pulau jawa kota provinsi jawa kota semarang
taman,Taman Nasional Kayan Mentarang,3.2061545,115.8636941,"Taman Nasional Kayan Mentarang, Kalimantan Utara, Kalimantan, Indonesia",Kalimantan Utara,Kalimantan,"Taman Nasional Kayan Mentarang, Kalimantan, Kalimantan Utara",gambar_wisata/Taman_Nasional_Kayan_Mentarang,taman nasional kayan mentarang tnkm bahasa inggris kayan mentarang national park ditetapkan kali cagar alam menteri pertanian indonesia desakan masyarakat lokal adat rekomendasi wwf kawasan diubah statusnya taman nasional kepentingan masyarakat lokal diakomodasikan
taman,Taman Nasional Kerinci Seblat,-2.2619949,101.3594523,"Taman Nasional Kerinci Seblat, Jambi, Sumatera, Indonesia",Jambi,Sumatera,"Taman Nasional Kerinci Seblat, Sumatera, Jambi",gambar_wisata/Taman_Nasional_Kerinci_Seblat,taman nasional kerinci seblat disngkat tnks taman nasional terbesar sumatra memiliki luas wilayah taman nasional terletak koordinat administratif wilayah taman nasional kabupaten kota provinsi sumatera barat jambi bengkulu sumatera selatan
taman,Taman Nasional Komodo,-8.6069899,119.5729395,"Taman Nasional Komodo, Manggarai Barat, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Manggarai Barat,"Taman Nasional Komodo, Manggarai Barat, Nusa Tenggara Timur",gambar_wisata/Taman_Nasional_Komodo,nusa tenggara timur disingkat ntt provinsi indonesia meliputi timur kepulauan nusa tenggara kota nusa tenggara timur kota kupang
taman,Taman Nasional Kutai,0.356592,117.2655867,"Taman Nasional Kutai, Kutai Timur, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Kutai Timur,"Taman Nasional Kutai, Kutai Timur, Kalimantan Timur",gambar_wisata/Taman_Nasional_Kutai,kabupaten kutai timur salah kabupaten provinsi kalimantan timur indonesia kota kabupaten terletak sangatta
taman,Taman Nasional Lore Lindu,-1.5190466,120.1852466,"Taman Nasional Lore Lindu, Poso, Sulawesi Tengah, Sulawesi, Indonesia",Sulawesi Tengah,Poso,"Taman Nasional Lore Lindu, Poso, Sulawesi Tengah",gambar_wisata/Taman_Nasional_Lore_Lindu,taman nasional lore lindu tnll salah taman nasional indonesia terletak provinsi sulawesi salah lokasi perlindungan hayati sulawesi taman nasional lore lindu terletak kilometer selatan kota palu terletak dibandingkan taman nasional indonesia ukurannya
taman,Taman Nasional Lorentz,-4.641344,137.6663697,"Taman Nasional Lorentz, Papua Tengah, Western New Guinea, Indonesia",Papua Tengah,Western New Guinea,"Taman Nasional Lorentz, Western New Guinea, Papua Tengah",gambar_wisata/Taman_Nasional_Lorentz,pegunungan new guinea highlands kawasan pegunungan pulau papua puncak tertingginya puncak jaya mdpl gunung tertinggi oseania pegunungan memanjang indonesia ujung timur papua nugini
taman,Taman Nasional Manusela,-3.0484302,129.2357306,"Taman Nasional Manusela, Maluku Tengah, Maluku, Indonesia",Maluku,Maluku Tengah,"Taman Nasional Manusela, Maluku Tengah, Maluku",gambar_wisata/Taman_Nasional_Manusela,tehoru nama kecamatan kabupaten maluku maluku indonesia pelabuhan rakyat negeri tehoru
taman,Taman Nasional Meru Betiri,-8.4606063,113.85749,"Taman Nasional Meru Betiri, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Taman Nasional Meru Betiri, Banyuwangi, Jawa Timur",gambar_wisata/Taman_Nasional_Meru_Betiri,taman nasional meru betiri taman nasional terletak provinsi jawa timur sistem koordinat geografis letaknya lintang selatan bujur timur
taman,Taman Nasional Rawa Aopa Watumohai,-4.3036722,122.0138645,"Taman Nasional Rawa Aopa Watumohai, Konawe Selatan, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Konawe Selatan,"Taman Nasional Rawa Aopa Watumohai, Konawe Selatan, Sulawesi Tenggara",gambar_wisata/Taman_Nasional_Rawa_Aopa_Watumohai,taman nasional rawa aopa watumohai taman nasional terletak provinsi sulawesi tenggara indonesia rawa aopa watumohai ditetapkan taman nasional memiliki wilayah seluas
taman,Taman Nasional Sebangau,-2.4769018,113.6931414,"Taman Nasional Sebangau, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kalimantan,"Taman Nasional Sebangau, Kalimantan, Kalimantan Tengah",gambar_wisata/Taman_Nasional_Sebangau,kalimantan diakronimkan kalteng salah provinsi pulau kalimantan indonesia kota provinsi kota palangka raya
taman,Taman Nasional Siberut,-1.4233193,98.8663082,"Taman Nasional Siberut, Kepulauan Mentawai, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Sumatera,"Taman Nasional Siberut, Sumatera, Sumatera Barat",gambar_wisata/Taman_Nasional_Siberut,sumatera barat diakronimkan sumbar provinsi indonesia terletak pulau sumatra kota padang provinsi sumatera barat terletak pesisir barat sumatra dataran bukit barisan sebelah timur pulau lepas pantainya kepulauan mentawai
taman,Taman Nasional Taka Bonerate,-6.7,121.1541667,"Taman Nasional Taka Bonerate, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Sulawesi,"Taman Nasional Taka Bonerate, Sulawesi, Sulawesi Selatan",gambar_wisata/Taman_Nasional_Taka_Bonerate,taman nasional taka bonerate taman laut kawasan atol terbesar ketiga dunia kwajifein kepulauan marshall suvadiva kepulauan maladewa luas total atol hektare sebaran terumbu karang mencapai
taman,Taman Nasional Tambora,-8.2763787,117.996753,"Taman Nasional Gunung Tambora, Bima, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Daerah Khusus ibukota Jakarta,"Taman Nasional Tambora, nan, Nusa Tenggara Barat",gambar_wisata/Taman_Nasional_Tambora,silakan kunjungi pariwisata indonesia informasi lengkap
taman,Taman Nasional Tanjung Puting,-3.0641552,112.0185747,"Taman Nasional Tanjung Puting, Kotawaringin Barat, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kotawaringin Barat,"Taman Nasional Tanjung Puting, Kotawaringin Barat, Kalimantan Tengah",gambar_wisata/Taman_Nasional_Tanjung_Puting,taman nasional tanjung puting taman nasional terletak semenanjung barat daya provinsi kalimantan tanjung puting cagar alam suaka margasatwa ditetapkan pemerintah hindia belanda
taman,Taman Nasional Teluk Cenderawasih,-2.54526,135.0106277,"Taman Nasional Teluk Cenderawasih, Papua Tengah, Western New Guinea, Indonesia",Papua Tengah,Western New Guinea,"Taman Nasional Teluk Cenderawasih, Western New Guinea, Papua Tengah",gambar_wisata/Taman_Nasional_Teluk_Cenderawasih,papua barat daya provinsi indonesia pemekaran provinsi papua barat papua barat daya provinsi indonesia
taman,Taman Nasional Tesso Nilo,-0.2205437,101.8731769,"Taman Nasional Tesso Nilo, Pelalawan, Riau, Sumatera, Indonesia",Riau,Pelalawan,"Taman Nasional Tesso Nilo, Pelalawan, Riau",gambar_wisata/Taman_Nasional_Tesso_Nilo,taman nasional tesso nilo taman nasional terletak kabupaten pelalawan provinsi riau dalamnya jenis flora jenis burung jenis ikan jenis mamalia jenis amfibi jenis reptil jenis primata
taman,Taman Nasional Ujung Kulon,-6.751449,105.3177956,"Taman Nasional Ujung Kulon, Pandeglang, Banten, Jawa, Indonesia",Banten,Pandeglang,"Taman Nasional Ujung Kulon, Pandeglang, Banten",gambar_wisata/Taman_Nasional_Ujung_Kulon,taman nasional ujung kulon terletak semenanjung ujung kulon barat pulau jawa indonesia kawasan taman nasional meliputi wilayah krakatau pulau pulau handeuleum pulau peucang pulau panaitan
taman,Taman Nasional Wakatobi,-5.9011111,124.1165972,"Taman Nasional Wakatobi, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Sulawesi,"Taman Nasional Wakatobi, Sulawesi, Sulawesi Tenggara",gambar_wisata/Taman_Nasional_Wakatobi,taman nasional wakatobi salah taman nasional indonesia letaknya kabupaten wakatobi sulawesi tenggara
taman,Taman Nasional Way Kambas,-4.9373689,105.7283403,"Taman Nasional Way Kambas, Lampung Timur, Lampung, Sumatera, Indonesia",Lampung,Lampung Timur,"Taman Nasional Way Kambas, Lampung Timur, Lampung",gambar_wisata/Taman_Nasional_Way_Kambas,taman nasional way kambas tnwk taman nasional perlindungan gajah terletak daerah lampung tepatnya kecamatan labuhan ratu lampung timur indonesia way kambas sekolah gajah pusat latihan gajah ditemui minas riau
taman,Taman Nusa,-8.5309522,115.3600358,"Taman Nusa Bali, Gianyar, Bali, Nusa Tenggara, 80582, Indonesia",Bali,Gianyar,"Taman Nusa, Gianyar, Bali",gambar_wisata/Taman_Nusa,kabupaten gianyar bahasa bali aksara bali translit gya wilayah kabupaten terletak provinsi bali indonesia
taman,Taman Sari,-7.7495744,110.3971884,"taman sari, Sinduharjo, Depok, Sleman, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Taman Sari, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Taman_Sari,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
taman,Taman Sukasada,-8.464546,115.6304955,"Taman Ujung Water Palace, Jalan Seraya Karangasem, Ujung Hyang, Ujung, Kecamatan Karangasem, Karangasem, Bali, Nusa Tenggara, 80311, Indonesia",Bali,Karangasem,"Taman Sukasada, Karangasem, Bali",gambar_wisata/Taman_Sukasada,taman ujung taman sukasada sebuat taman banjar ujung desa tumbu kecamatan karangasem karangasem bali taman terletak sebelah tenggara kota amlapura
taman,Taman Suropati,-6.1994502,106.8326426,"Taman Suropati, Menteng, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10310, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Taman Suropati, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Suropati,kota malang bahasa jawa hanacaraka pegon pengucapan bahasa jawa mala kota terletak provinsi jawa timur indonesia kota kota terbesar jawa timur surabaya kota terbesar indonesia kota didirikan pemerintahan belanda april broeveldt wali kota
taman,Taman Udayana,-8.5721301,116.1025692,"Taman Udayana, Lingk. Dasan Sari, Kel. Kebon Sari, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Taman Udayana, Mataram, Nusa Tenggara Barat",gambar_wisata/Taman_Udayana,kerajaan medang jawa kuno translit atwan medang kuno kerajaan agraris talasokrasi berdiri jawa abad masehi didirikan sanjaya berpindah jawa timur abad masehi dyah balitung dyah sindok
wahana keluarga,Batu Night Spectacular,-7.8964168,112.5345322,"Batu Night Spectacular BNS, Jalan Raya Oro-Oro Ombo, Oro-oro Ombo, Kota Batu, Klojen, Jawa Timur, Jawa, 65316, Indonesia",Jawa Timur,Kota Batu,"Batu Night Spectacular, Kota Batu, Jawa Timur",gambar_wisata/Batu_Night_Spectacular,kota batu bahasa jawa hanacaraka pegon pengucapan bahasa jawa bat kota wisata provinsi jawa timur indonesia kota terletak sebelah barat daya surabaya sebelah barat laut malang
wahana keluarga,Batu Secret Zoo,-7.8881687,112.529164,"Batu Secret Zoo, Drun Store Pohon Inn, Oro-oro Ombo, Kota Batu, Klojen, Jawa Timur, Jawa, 65316, Indonesia",Jawa Timur,Kota Batu,"Batu Secret Zoo, Kota Batu, Jawa Timur",gambar_wisata/Batu_Secret_Zoo,kota batu bahasa jawa hanacaraka pegon pengucapan bahasa jawa bat kota wisata provinsi jawa timur indonesia kota terletak sebelah barat daya surabaya sebelah barat laut malang
wahana keluarga,Dago Dreampark,-6.8476037,107.6254233,"Dago Dreampark, Jalan Dago Giri, Mekarwangi, Bandung Barat, Jawa Barat, Jawa, 40139, Indonesia",Jawa Barat,Bandung Barat,"Dago Dreampark, Bandung Barat, Jawa Barat",gambar_wisata/Dago_Dreampark,koridor metro jabar trans salah koridor metro jabar trans melayani rute leuwipanjang dago rute perjalanan terminal dago halte unpad dipatiukur
wahana keluarga,Dunia Fantasi,-6.1242122,106.832156,"Dunia Fantasi, Marina, Kawasan Wisata Ancol, Ancol, Pademangan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14430, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Dunia Fantasi, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Dunia_Fantasi,kota malang bahasa jawa hanacaraka pegon pengucapan bahasa jawa mala kota terletak provinsi jawa timur indonesia kota kota terbesar jawa timur surabaya kota terbesar indonesia kota didirikan pemerintahan belanda april broeveldt wali kota
wahana keluarga,Go! Wet Waterpark Bekasi,-6.2977617,107.0505373,"Go! Wet Waterpark, Grand Lake Boulevard, Grand Wisata Bekasi, Grand Wisata, Bekasi, Kab Bekasi, Jawa Barat, Jawa, 17510, Indonesia",Jawa Barat,Bekasi,"Go! Wet Waterpark Bekasi, Bekasi, Jawa Barat",gambar_wisata/Go!_Wet_Waterpark_Bekasi,tambun selatan disingkat tamsel nama tamboen salah kecamatan wilayah kabupaten bekasi jawa barat indonesia tambun selatan salah kecamatan penduduk terpadat kabupaten bekasi
wahana keluarga,Green Canyon Pangandaran,-7.7331415,108.4391618,"Green Canyon, Jalan Karangpaci, Kertayasa, Pangandaran, Jawa Barat, Jawa, 46394, Indonesia",Jawa Barat,Pangandaran,"Green Canyon Pangandaran, Pangandaran, Jawa Barat",gambar_wisata/Green_Canyon_Pangandaran,kabupaten pangandaran aksara sunda wilayah kabupaten terletak ujung tenggara provinsi jawa barat indonesia kotanya kecamatan parigi
wahana keluarga,Jogja Bay Waterpark,-7.7472493,110.4189062,"Waterboom Jogja, Jalan Utara Stadion, Wedomartani, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55821, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Jogja Bay Waterpark, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Jogja_Bay_Waterpark,jogja bay waterpark jogja bay bahasa jawa teluk ngayogya salah taman wisata air waterpark terbesar asia tenggara berlokasi yogyakarta indonesia taman wisata air dibuka resmi desember
wahana keluarga,Kampung Gajah Wonderland,-6.8295078,107.5965635,"Kampung Gajah Wonderland, #KM3,8, Jalan Sersan Bajuri, Gudangkahuripan, Bandung Barat, Jawa Barat, Jawa, 40154, Indonesia",Jawa Barat,Bandung Barat,"Kampung Gajah Wonderland, Bandung Barat, Jawa Barat",gambar_wisata/Kampung_Gajah_Wonderland,kabupaten bandung barat bahasa sunda translit bandung kulon kabupaten provinsi jawa barat indonesia
